"마트","바코드","상품명","이미지","규격","원가","실판매가","판매시작","판매종료","재고"
농축산마트 장림점,"88013920741891","[고메]어니언체다치즈피자, [고메] 토마토치즈 피자, [고메]갈릭치즈피자325g",https://d2rrvvl2hhzoww.cloudfront.net/upload/134/3359d450-5656-450b-b38a-f589a2599c0a_11.jpg,"3종 중 3판 선택가능",17700,5700,2025-03-21 00:00:00.000,2025-12-31 23:59:59.000,10
농축산마트 장림점,"8805698000224",늘처음처럼왕란30구,https://s3.ap-northeast-2.amazonaws.com/stage.aswemake.qmarket.com/upload/8+%EA%B3%84%EB%9E%8030%EA%B5%AC+2.png,"",8800,100,2025-03-21 00:00:00.000,2025-12-31 23:59:59.000,10
농축산마트 장림점,"8803628119138",뉴3겹데코,https://s3.ap-northeast-2.amazonaws.com/aswemake.qmarket.com/products/%EB%9F%AD%ED%82%A4%EB%A7%88%ED%8A%B8%20%EA%B2%80%EC%95%94%EC%A0%90/8803628119138.jpg,"",10900,100,2025-03-21 00:00:00.000,2025-12-31 23:59:59.000,10
농축산마트 장림점,"8801039202371",해표)콩식용유1.8L,https://s3.ap-northeast-2.amazonaws.com/aswemake.qmarket.com/products/barcode/8801039202371,"",8950,100,2025-03-21 00:00:00.000,2025-12-31 23:59:59.000,10
농축산마트 장림점,"8801117569419",오리온)NEW카스타드30P,https://s3.ap-northeast-2.amazonaws.com/aswemake.qmarket.com/products/%EB%9F%AD%ED%82%A4%EB%A7%88%ED%8A%B8%20%EA%B2%80%EC%95%94%EC%A0%90/8801117569419.jfif,"",9500,100,2025-03-21 00:00:00.000,2025-12-31 23:59:59.000,10
농축산마트 장림점,"880104301483002",농심신라면5입멀티*2봉,https://s3.ap-northeast-2.amazonaws.com/aswemake.qmarket.com/products/barcode/8801043014830,"",9000,100,2025-03-21 00:00:00.000,2025-12-31 23:59:59.000,10
농축산마트 장림점,"8801117569310",오리온)NEW초코파이30P,https://s3.ap-northeast-2.amazonaws.com/aswemake.qmarket.com/products/barcode/8801117569310,"",9500,100,2025-03-21 00:00:00.000,2025-12-31 23:59:59.000,10
농축산마트 장림점,"8801222031016",썬파워부탄4P,http://gs1.koreannet.or.kr/product/info/detail/photoView.do?fileNm=8801222031016_0.jpg&filePath=8801222000012/8801222031016,"",6950,100,2025-03-21 00:00:00.000,2025-12-31 23:59:59.000,10
농축산마트 주례점,"8801007325248",비비고왕만두420g*2입,https://s3.ap-northeast-2.amazonaws.com/aswemake.qmarket.com/products/%EB%9F%AD%ED%82%A4%EB%A7%88%ED%8A%B8%20%EA%B2%80%EC%95%94%EC%A0%90/8801007325248.jpg,"",11000,100,2025-03-21 00:00:00.000,2025-12-31 23:59:59.000,10
농축산마트 주례점,"8801047862673",[동원] 리챔25% 더블라이트,https://s3.ap-northeast-2.amazonaws.com/aswemake.qmarket.com/products/barcode/8801047862673,"",11650,100,2025-03-21 00:00:00.000,2025-12-31 23:59:59.000,10
농축산마트 주례점,"8801052015750",[청정원] 순창 태양초고추장,https://s3.ap-northeast-2.amazonaws.com/aswemake.qmarket.com/products/barcode/8801052015750,"",11450,100,2025-03-21 00:00:00.000,2025-12-31 23:59:59.000,10
농축산마트 주례점,"88010430148303",신라면 멀티(5입),https://d2rrvvl2hhzoww.cloudfront.net/upload/145/f1fb2691-205e-493e-91f8-7021d5290cd4_%EB%86%8D%EC%8B%AC%EC%8B%A0%EB%9D%BC%EB%A9%B4%EB%A9%80%ED%8B%B0.jpg,"3팩 묶음(15개)",11250,100,2025-03-21 00:00:00.000,2025-12-31 23:59:59.000,10
농축산마트 주례점,"8801007298412",[비비고] 언양식 바싹불고기,https://img.cjthemarket.com/images/file/product/264/20240822082746961.jpg?SF=webp&RS=550x550,"",12000,100,2025-03-21 00:00:00.000,2025-12-31 23:59:59.000,10
농축산마트 주례점,"8801052026992",[청정원] 재래식생된장,https://s3.ap-northeast-2.amazonaws.com/aswemake.qmarket.com/products/barcode/8801052026992,"",11350,100,2025-03-21 00:00:00.000,2025-12-31 23:59:59.000,10
농축산마트 주례점,"8801047316220",버섯해물완자425g*2,https://s3.ap-northeast-2.amazonaws.com/aswemake.qmarket.com/products/barcode/8801047316220,"",11000,100,2025-03-21 00:00:00.000,2025-12-31 23:59:59.000,10
농축산마트 주례점,"8801007806440",백설)스팸클래식300g*3,https://d2rrvvl2hhzoww.cloudfront.net/upload/126/0f95ab3b-4f08-4bbd-879b-ab73ee9f1838_1.jpeg,"",18500,6500,2025-03-21 00:00:00.000,2025-12-31 23:59:59.000,10
농축산마트 주례점,"4902430243070",HS)쿨맨솔샴푸550ml,https://s3.ap-northeast-2.amazonaws.com/aswemake.qmarket.com/products/barcode/4902430243070,"",11500,100,2025-03-21 00:00:00.000,2025-12-31 23:59:59.000,10
농축산마트 주례점,"8801052070940",청정원숯불떡갈비320+320g,https://s3.ap-northeast-2.amazonaws.com/aswemake.qmarket.com/products/barcode/8801052070940,"",10800,100,2025-03-21 00:00:00.000,2025-12-31 23:59:59.000,10
휴마트 수영점,"88010430148303",신라면 멀티(5입),https://d2rrvvl2hhzoww.cloudfront.net/upload/image/111/240a57da-b6d5-4f97-806e-4e7bd56454fb_신.JPG,"3팩 묶음(15개)",12600,600,2025-03-04 00:00:00.000,2025-12-31 23:59:59.000,9
휴마트 수영점,"8801007806440",[CJ] 스팸클래식,https://s3.ap-northeast-2.amazonaws.com/stage.aswemake.qmarket.com/upload/8801007806440.png,"",16500,100,2025-03-04 00:00:00.000,2025-12-31 23:59:59.000,10
휴마트 수영점,"8801047181309",[동원] 리챔,https://s3.ap-northeast-2.amazonaws.com/aswemake.qmarket.com/products/barcode/8801047181309,"",7250,100,2025-03-04 00:00:00.000,2025-12-31 23:59:59.000,10
휴마트 수영점,"8809401607397",퍼실파워젤드럼용2.1L(리필),https://s3.ap-northeast-2.amazonaws.com/aswemake.qmarket.com/products/barcode/8809401607397,"",13700,1700,2025-03-04 00:00:00.000,2025-12-31 23:59:59.000,10
휴마트 수영점,"8801392011528",[비비고] 군만두,https://s3.ap-northeast-2.amazonaws.com/aswemake.qmarket.com/products/barcode/8801392011528,"",7980,100,2025-03-04 00:00:00.000,2025-12-31 23:59:59.000,10
휴마트 수영점,"8801007830889",햇반)잡곡밥210G*8,https://img.danawa.com/prod_img/500000/657/469/img/11469657_1.jpg?shrink=330:*&_v=20211006180217,"",12000,100,2025-03-04 00:00:00.000,2025-12-31 23:59:59.000,10
휴마트 수영점,"8801046285626",KS데미지케어린스1500ml,https://s3.ap-northeast-2.amazonaws.com/aswemake.qmarket.com/products/barcode/8801046285626,"",10800,100,2025-03-04 00:00:00.000,2025-12-31 23:59:59.000,10
휴마트 수영점,"8801252025122",(크린)롤백(30*40*500),https://s3.ap-northeast-2.amazonaws.com/aswemake.qmarket.com/products/barcode/8801252025122,"",13900,1900,2025-03-04 00:00:00.000,2025-12-31 23:59:59.000,10
휴마트 수영점,"4987176168313",다우니블랙1.35L,https://d2rrvvl2hhzoww.cloudfront.net/upload/157/bea5945a-8f9d-496c-b0fb-448942e95c57_1000028732906_i1_750.avif,"",13600,1600,2025-03-04 00:00:00.000,2025-12-31 23:59:59.000,10
휴마트 수영점,"88010430152642",짜파게티 멀티,https://d2rrvvl2hhzoww.cloudfront.net/upload/image/111/12607107-6eba-4b16-a6a1-2226f2b10dc0_짜파게티멀티.jpg,"2팩 묶음",10400,100,2025-03-04 00:00:00.000,2025-12-31 23:59:59.000,10
휴마트 수영점,"8801046285602",KS데미지케어삼푸1500ml,https://s3.ap-northeast-2.amazonaws.com/aswemake.qmarket.com/products/barcode/8801046285602,"",10800,100,2025-03-04 00:00:00.000,2025-12-31 23:59:59.000,10
휴마트 수영점,"8801046405444",리큐베이킹드럼2L+2L,https://s3.ap-northeast-2.amazonaws.com/stage.aswemake.qmarket.com/upload/KakaoTalk_20231012_105259310_07.jpg,"",12800,100,2025-03-04 00:00:00.000,2025-12-31 23:59:59.000,10
삼촌네식자재 김제점,"4902430851657",페브리즈 비치형비누향,https://s3.ap-northeast-2.amazonaws.com/aswemake.qmarket.com/products/barcode/4902430851657,"",11000,100,2025-03-05 00:00:00.000,2025-10-31 23:59:59.000,10
삼촌네식자재 김제점,"8801052071404",더커진 동그랑땡,https://s3.ap-northeast-2.amazonaws.com/aswemake.qmarket.com/products/%EB%9F%AD%ED%82%A4%EB%A7%88%ED%8A%B8%20%EA%B2%80%EC%95%94%EC%A0%90/8801052071404.jpg,"520g",10000,100,2025-03-05 00:00:00.000,2025-10-31 23:59:59.000,10
삼촌네식자재 김제점,"8801013120301",삼양갈색설탕3kg큐원,http://gs1.koreannet.or.kr/product/info/detail/photoView.do?fileNm=8801013120301_0.jpg&filePath=8801013000016/8801013120301,"",7500,100,2025-03-05 00:00:00.000,2025-10-31 23:59:59.000,10
삼촌네식자재 김제점,"8801075016536",사조살코기참치135G*4,https://s3.ap-northeast-2.amazonaws.com/aswemake.qmarket.com/products/barcode/8801075016536,"",10500,100,2025-03-05 00:00:00.000,2025-10-31 23:59:59.000,10
삼촌네식자재 김제점,"8801043041584",[농심] 신라면블랙,http://gs1.koreannet.or.kr/pr/photoView.do?fileNm=8801043000017_8801043041584_1.jpg&filePath=8801043000017/8801043041584,"",7900,100,2025-03-05 00:00:00.000,2025-10-31 23:59:59.000,10
삼촌네식자재 김제점,"8801043015738",[농심] 신라면 소컵,https://m.nongshimmall.com/web/product/big/202407/d1597f27677d71b4ef886d16ecf068ba.jpg,"",7350,100,2025-03-05 00:00:00.000,2025-10-31 23:59:59.000,10
삼촌네식자재 김제점,"8801051240061",ES아미노프로틴클리닉손상샴푸855ml,https://s3.ap-northeast-2.amazonaws.com/aswemake.qmarket.com/products/%EB%9F%AD%ED%82%A4%EB%A7%88%ED%8A%B8%20%EA%B2%80%EC%95%94%EC%A0%90/8801051240061.jpg,"",7500,100,2025-03-05 00:00:00.000,2025-10-31 23:59:59.000,10
홀마트 언양점,"8801007512259",CJ)스팸클래식200G,https://s3.ap-northeast-2.amazonaws.com/aswemake.qmarket.com/products/barcode/8801007512259,"",4300,100,2025-03-21 00:00:00.000,2025-12-31 23:59:59.000,10
홀마트 언양점,"8809038370084",봉화)순수대란30구,https://s3.ap-northeast-2.amazonaws.com/stage.aswemake.qmarket.com/upload/1863334086_summary_4YOcuwUhoc_320x320.jpg,"",8500,100,2025-03-21 00:00:00.000,2025-12-31 23:59:59.000,10
홀마트 언양점,"8801007636344",CJ)햇반200G*10,https://s3.ap-northeast-2.amazonaws.com/aswemake.qmarket.com/products/barcode/8801007636344,"",12500,500,2025-03-21 00:00:00.000,2025-12-31 23:59:59.000,10
홀마트 언양점,"88010731025451",삼양라면 멀티,https://s3.ap-northeast-2.amazonaws.com/aswemake.qmarket.com/products/barcode/8801073102545,"3봉",13140,1140,2025-03-21 00:00:00.000,2025-12-31 23:59:59.000,10
홀마트 언양점,"8801392053924",CJ)비비고갈비납작교자315g*2,https://d2rrvvl2hhzoww.cloudfront.net/upload/134/94d24992-ab64-49be-a0a1-5560295305fc_10.jpg,"",9900,100,2025-03-21 00:00:00.000,2025-12-31 23:59:59.000,10
홀마트 언양점,"8801007226965",CJ)비비고도톰동그랑땡560G,https://d2rrvvl2hhzoww.cloudfront.net/upload/102/c91d6969-170c-4f45-8510-1e7b18e6a790_images.jpeg,"",9900,100,2025-03-21 00:00:00.000,2025-12-31 23:59:59.000,10
홀마트 언양점,"8801039202371",해표)식용유1.8L,https://s3.ap-northeast-2.amazonaws.com/aswemake.qmarket.com/products/barcode/8801039202371,"",9900,100,2025-03-21 00:00:00.000,2025-12-31 23:59:59.000,10
홀마트 언양점,"88010430696631",신라면 레드 멀티 4입,https://s3.ap-northeast-2.amazonaws.com/stage.aswemake.qmarket.com/upload/%EC%8B%A0%EB%9D%BC%EB%A9%B4%EB%8D%94%EB%A0%88%EB%93%9C.jpg,"2봉",11000,100,2025-03-21 00:00:00.000,2025-12-31 23:59:59.000,10
홀마트 언양점,"8801007266688",CJ)쉐프솔루션실속물만두1KG,https://s3.ap-northeast-2.amazonaws.com/aswemake.qmarket.com/products/%EB%9F%AD%ED%82%A4%EB%A7%88%ED%8A%B8%20%EC%9D%98%EC%A0%95%EB%B6%80%EC%A0%90/8801007266688.jpg,"",9500,100,2025-03-21 00:00:00.000,2025-12-31 23:59:59.000,10
홀마트 언양점,"8801007792569",백)우리쌀태양초골드고추장800g+200g,https://d2rrvvl2hhzoww.cloudfront.net/upload/145/59d953b6-330e-4c8f-9976-12457bf47985_%ED%95%B4%EC%B0%AC%EB%93%A4%20%ED%83%9C%EC%96%91%EC%B4%88%20%EA%B3%A0%EC%B6%94%EC%9E%A5%20800g%2B200g.JPG,"",11900,100,2025-03-21 00:00:00.000,2025-12-31 23:59:59.000,10
킹마트 아중점,"8801052725154",[청정원] 홍초 블루베리,https://s3.ap-northeast-2.amazonaws.com/aswemake.qmarket.com/products/barcode/8801052725154,"",9000,100,2024-10-12 00:00:00.000,2025-08-17 23:59:59.000,9
킹마트 아중점,"8801052812526",[청정원] 순창 고기전용쌈장,https://s3.ap-northeast-2.amazonaws.com/aswemake.qmarket.com/products/barcode/8801052812526,"",11200,100,2024-10-12 00:00:00.000,2025-08-17 23:59:59.000,10
킹마트 아중점,"8801052015750",[청정원] 순창 태양초고추장,https://s3.ap-northeast-2.amazonaws.com/aswemake.qmarket.com/products/barcode/8801052015750,"",10900,100,2024-10-12 00:00:00.000,2025-08-17 23:59:59.000,4
킹마트 아중점,"8801117569419",카스타드30P,https://s3.ap-northeast-2.amazonaws.com/aswemake.qmarket.com/products/%EB%9F%AD%ED%82%A4%EB%A7%88%ED%8A%B8%20%EA%B2%80%EC%95%94%EC%A0%90/8801117569419.jfif,"",9900,100,2024-10-12 00:00:00.000,2025-08-17 23:59:59.000,7
킹마트 아중점,"8809352810594",[반찬단지] 명이나물,https://s3.ap-northeast-2.amazonaws.com/aswemake.qmarket.com/products/%EA%B8%88%EB%A9%94%EB%8B%AC%20%EC%8B%9D%EC%9E%90%EC%9E%AC%EB%A7%88%ED%8A%B8/20230713_165738%20%282%29.jpg,"1kg",11000,100,2024-10-12 00:00:00.000,2025-08-17 23:59:59.000,5
킹마트 아중점,"8801007982786",[CJ] 백설 참치액풍부한맛,https://s3.ap-northeast-2.amazonaws.com/aswemake.qmarket.com/products/barcode/8801007982786,"900G",10600,100,2024-10-12 00:00:00.000,2025-08-17 23:59:59.000,9
킹마트 아중점,"2783620008653",농심 육개장사발면,https://d2rrvvl2hhzoww.cloudfront.net/upload/212/5d6ac902-cfee-40a7-9bfe-872714f25aba_KakaoTalk_20241216_103136360.jpg,"",11800,100,2024-10-12 00:00:00.000,2025-08-17 23:59:59.000,10
킹마트 아중점,"8809375770059",[옛한옥마을] 오복채,https://s3.ap-northeast-2.amazonaws.com/aswemake.qmarket.com/products/%ED%95%9C%EB%A7%88%EC%9D%8C%EB%A7%88%ED%8A%B8%20%EC%B2%9C%EC%95%88%EC%A0%90/8809375770059.jpg,"",12500,500,2024-10-12 00:00:00.000,2025-08-17 23:59:59.000,7
킹마트 아중점,"8801043015738",[농심] 신라면 소컵,https://m.nongshimmall.com/web/product/big/202407/d1597f27677d71b4ef886d16ecf068ba.jpg,"",6500,100,2024-10-12 00:00:00.000,2025-08-17 23:59:59.000,9
농가마트 채운점,"8809697200081",골드마운틴)왕란,https://s3.ap-northeast-2.amazonaws.com/stage.aswemake.qmarket.com/upload/8+%EA%B3%84%EB%9E%8030%EA%B5%AC+2.png,"30구/판",8150,100,2025-01-05 00:00:00.000,2026-01-31 23:59:59.000,5
농가마트 채운점,"8801007529202",[비비고] 아삭한 썰은김치,https://s3.ap-northeast-2.amazonaws.com/aswemake.qmarket.com/products/%EB%9F%AD%ED%82%A4%EB%A7%88%ED%8A%B8%20%EA%B2%80%EC%95%94%EC%A0%90/8801007529202.jpg,"900g",13900,1900,2025-01-05 00:00:00.000,2026-01-31 23:59:59.000,10
농가마트 채운점,"8801392115790",CJ)해찬들 100%태양초골드고추장,https://s3.ap-northeast-2.amazonaws.com/aswemake.qmarket.com/products/barcode/8801007166452,"1.4kg+450g",11500,100,2025-01-05 00:00:00.000,2026-01-31 23:59:59.000,9
농가마트 채운점,"8801007325248",CJ)비비고왕만두냉동,https://s3.ap-northeast-2.amazonaws.com/aswemake.qmarket.com/products/%EB%9F%AD%ED%82%A4%EB%A7%88%ED%8A%B8%20%EA%B2%80%EC%95%94%EC%A0%90/8801007325248.jpg,"420g*2",12900,900,2025-01-05 00:00:00.000,2026-01-31 23:59:59.000,10
농가마트 채운점,"8801166030731",유한)크리넥스안심클래식키친타올,https://s3.ap-northeast-2.amazonaws.com/aswemake.qmarket.com/products/%EB%B9%84%EC%97%98%EC%8B%9D%EC%9E%90%EC%9E%AC%EB%A7%88%ED%8A%B8%20%EA%B0%84%EC%84%9D%EC%A0%90/8801166030731.jpg,"135매*6롤",9750,100,2025-01-05 00:00:00.000,2026-01-31 23:59:59.000,8
농가마트 채운점,"8801043014830",[농심] 신라면,https://d2rrvvl2hhzoww.cloudfront.net/upload/image/111/240a57da-b6d5-4f97-806e-4e7bd56454fb_신.JPG,"120g*5",4800,100,2025-01-05 00:00:00.000,2026-01-31 23:59:59.000,10109
농가마트 채운점,"8801007806440",[CJ] 스팸클래식,https://s3.ap-northeast-2.amazonaws.com/stage.aswemake.qmarket.com/upload/8801007806440.png,"300g*3",14800,100,2025-01-05 00:00:00.000,2026-01-31 23:59:59.000,5
농가마트 채운점,"8809406010055",(꿀)한라봉차병,https://d2rrvvl2hhzoww.cloudfront.net/upload/145/79b32564-1b33-4119-9bd2-259e78f02d01_%EA%B3%A0%ED%9D%A5%EC%9B%B0%EB%B9%99%ED%95%9C%EB%9D%BC%EB%B4%89%EC%B0%A8.jpg,"2kg",9900,100,2025-01-05 00:00:00.000,2026-01-31 23:59:59.000,10
농가마트 채운점,"8801007636344",[햇반] 백미밥,https://s3.ap-northeast-2.amazonaws.com/aswemake.qmarket.com/products/barcode/8801007636344,"200g*10",12800,100,2025-01-05 00:00:00.000,2026-01-31 23:59:59.000,8
더마트 수영SK점,"8801052880747",청)유기농현미식초350ml,https://s3.ap-northeast-2.amazonaws.com/aswemake.qmarket.com/products/barcode/8801052880747,"",10200,100,2025-03-21 00:00:00.000,2025-12-31 23:59:59.000,10
더마트 수영SK점,"8806006512781",유한욕실청소용600+600ml,https://s3.ap-northeast-2.amazonaws.com/aswemake.qmarket.com/products/%EB%9F%AD%ED%82%A4%EB%A7%88%ED%8A%B8%20%EA%B2%80%EC%95%94%EC%A0%90/8806006512781.jpg,"",10500,100,2025-03-21 00:00:00.000,2025-12-31 23:59:59.000,10
더마트 수영SK점,"8801114140741",풀)모짜렐라핫도그5입,https://s3.ap-northeast-2.amazonaws.com/aswemake.qmarket.com/products/%EB%9F%AD%ED%82%A4%EB%A7%88%ED%8A%B8%20%EA%B2%80%EC%95%94%EC%A0%90/8801114140741.jpg,"",9490,100,2025-03-21 00:00:00.000,2025-12-31 23:59:59.000,10
더마트 수영SK점,"8801392035609",[CJ] 백설 찹쌀고추장,http://gs1.koreannet.or.kr/pr/photoView.do?fileNm=8801007000015_8801392035609_1.jpg&filePath=8801007000015/8801392035609,"",11980,100,2025-03-21 00:00:00.000,2025-12-31 23:59:59.000,10
더마트 수영SK점,"8801007093444",백)포도씨유500ml,https://s3.ap-northeast-2.amazonaws.com/aswemake.qmarket.com/products/barcode/8801007093444,"",10900,100,2025-03-21 00:00:00.000,2025-12-31 23:59:59.000,10
더마트 수영SK점,"8801117569419",오)카스타드30P,https://s3.ap-northeast-2.amazonaws.com/aswemake.qmarket.com/products/%EB%9F%AD%ED%82%A4%EB%A7%88%ED%8A%B8%20%EA%B2%80%EC%95%94%EC%A0%90/8801117569419.jfif,"",9900,100,2025-03-21 00:00:00.000,2025-12-31 23:59:59.000,10
더마트 수영SK점,"88010430148302",신라면 멀티(5입),https://d2rrvvl2hhzoww.cloudfront.net/upload/image/111/240a57da-b6d5-4f97-806e-4e7bd56454fb_신.JPG,"2팩 묶음",8360,100,2025-03-21 00:00:00.000,2025-12-31 23:59:59.000,10
더마트 수영SK점,"8801166034234",스카트올인원습기제거제8입,https://s3.ap-northeast-2.amazonaws.com/aswemake.qmarket.com/products/%EB%B9%84%EC%97%98%EC%8B%9D%EC%9E%90%EC%9E%AC%EB%A7%88%ED%8A%B8%20%EA%B0%84%EC%84%9D%EC%A0%90/8801166034234.jpg,"",11500,100,2025-03-21 00:00:00.000,2025-12-31 23:59:59.000,10
더마트 수영SK점,"8801007806440",[CJ] 스팸클래식,https://s3.ap-northeast-2.amazonaws.com/stage.aswemake.qmarket.com/upload/8801007806440.png,"",13500,100,2025-03-21 00:00:00.000,2025-12-31 23:59:59.000,10
더마트 수영SK점,"8801392009068",CJ깨끗한계란25구,https://s3.ap-northeast-2.amazonaws.com/aswemake.qmarket.com/products/barcode/8801392009068,"",9980,100,2025-03-21 00:00:00.000,2025-12-31 23:59:59.000,7
더마트 수영SK점,"8801117569310",오)초코파이30P,https://s3.ap-northeast-2.amazonaws.com/aswemake.qmarket.com/products/barcode/8801117569310,"",9900,100,2025-03-21 00:00:00.000,2025-12-31 23:59:59.000,10
더마트 수영SK점,"8801007325248",비비고왕만두420g*2,https://s3.ap-northeast-2.amazonaws.com/aswemake.qmarket.com/products/%EB%9F%AD%ED%82%A4%EB%A7%88%ED%8A%B8%20%EA%B2%80%EC%95%94%EC%A0%90/8801007325248.jpg,"",10800,100,2025-03-21 00:00:00.000,2025-12-31 23:59:59.000,10
더마트 수영SK점,"8801037051179",동)화이트골드믹스50T,https://s3.ap-northeast-2.amazonaws.com/aswemake.qmarket.com/products/barcode/8801037051179,"",12590,590,2025-03-21 00:00:00.000,2025-12-31 23:59:59.000,10
더마트 수영SK점,"8801045440408",오)참기름병320ml,https://s3.ap-northeast-2.amazonaws.com/aswemake.qmarket.com/products/barcode/8801045440408,"",11200,100,2025-03-21 00:00:00.000,2025-12-31 23:59:59.000,10
더마트 수영SK점,"8801007636344",[햇반] 백미밥,https://s3.ap-northeast-2.amazonaws.com/aswemake.qmarket.com/products/barcode/8801007636344,"",9900,100,2025-03-21 00:00:00.000,2025-12-31 23:59:59.000,10
더#마트 부전점,"8801043015738",신라면컵6입,https://d2rrvvl2hhzoww.cloudfront.net/upload/126/8b76cdb7-7d28-4a72-96a8-0de4201d83f6_1.jfif,"",6300,100,2025-03-08 00:00:00.000,2025-12-31 23:59:59.000,10
더#마트 부전점,"8801037022322",맥심모카커피믹스50T,https://s3.ap-northeast-2.amazonaws.com/aswemake.qmarket.com/products/barcode/8801037022322,"",11500,100,2025-03-08 00:00:00.000,2025-12-31 23:59:59.000,10
더#마트 부전점,"8801007990347",왕교자1.225kg,https://s3.ap-northeast-2.amazonaws.com/stage.aswemake.qmarket.com/upload/8801007990347.jpg,"",11800,100,2025-03-08 00:00:00.000,2025-12-31 23:59:59.000,10
